67,2458985.7979555763,0.0002696167949092681
68,2458988.6622456964,0.0002700613342486696
69,2458991.526241158,0.0002680080094400304
70,2458994.3904919727,0.0002751852396857103
71,2458997.254565162,0.00026082928769251203
72,2459000.118782162,0.00026780970322275985
73,2459002.9827332045,0.0002603823025954359
74,2459005.846990591,0.00026358591619906696
75,2459008.711233616,0.00026933884041814853
76,2459011.5745238024,0.00030143442565860727
77,2459014.4389940226,0.0002722134228804734
78,2459017.3029958056,0.00028229908250257835
79,2459020.1674604937,0.00029247958204274587
81,2459025.8952951343,0.00029866445120484765
82,2459028.759568413,0.00030750563293728024
83,2459031.623578567,0.0003019605507417548
84,2459034.4879314643,0.00028026499836444695
209,2459392.5050631836,0.0002704192421090594
210,2459395.3692417284,0.0002664943606446531
211,2459398.2337294635,0.00027740851816272435
212,2459401.097295787,0.0002672906908200354
213,2459403.9617206566,0.0002792104218725464
214,2459406.825952306,0.00028491210848070186
215,2459409.6897327593,0.0002716317069558389
216,2459412.5543193743,0.000270838921246595
217,2459415.418356502,0.00025780369339851566
218,2459418.2822362646,0.00027016909379812515
275,2459581.537246602,0.00024761620337807993
276,2459584.4012952964,0.0002447918182053506
277,2459587.2654618234,0.00025883957786110106
278,2459590.1295155147,0.00025938558955630964
280,2459595.85789919,0.00026037257317580075
281,2459598.722119221,0.00025068295961564813
282,2459601.586206685,0.0002586026353676518
283,2459604.45061633,0.0002501851124110843
323,2459719.016108215,0.00027121683981000546
324,2459721.8803504277,0.0002733139962082476
325,2459724.744482793,0.00026901117326242816
326,2459727.608534153,0.0002820150593995226
328,2459733.3368123937,0.00026938861674964936
329,2459736.2009508726,0.0002802625198367363
330,2459739.064876091,0.00026185216119484407
331,2459741.929107321,0.000280081778721587
332,2459744.7931984565,0.0002643762821581863
333,2459747.6572444243,0.00026669894330656003
334,2459750.521076209,0.00028354911000030635
335,2459753.385636198,0.0002636270047791609
337,2459759.1139762513,0.0002827816331022361
338,2459761.9779047836,0.0002693286042097304
339,2459764.8422812913,0.0002726173742564373
340,2459767.706205006,0.00026785545552176067
391,2459913.7767536915,0.0003093863868310261
392,2459916.6418234524,0.0003246967518051271
393,2459919.505381277,0.00032483417984165174
394,2459922.369733841,0.00030552299468125486
396,2459928.0976959127,0.00032000211694321954
397,2459930.961991677,0.00032227622016696634
398,2459933.8257994745,0.00031228978323953306
400,2459939.5540915257,0.00029620712568622775
401,2459942.4180262834,0.0002769220604422695
402,2459945.282167458,0.00028468885676490073
403,2459948.146355035,0.00027111363060208316
406,2459956.7392206066,0.0002838015944835217
407,2459959.6031185826,0.00028945218363886675
408,2459962.467173085,0.00029804093738064014
